strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_jinda_warrior_neutral_none					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_arachne_hatchling_lair_neutral_small					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_arachne_hatchling_neutral_none					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_merek_blood_king_neutral_small					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_bark_mite_burrower_queen_lair_neutral_small					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_boar_wolf_bloodfrenzied_lair_neutral_small					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_bloodseeker_mite_lair_neutral_small					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_bloodseeker_mite_neutral_none					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_bloodseeker_mite_drone_lair_neutral_small					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_bloodseeker_mite_hunter_neutral_none					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_blurrg_hunter_lair_neutral_small					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_blurrg_hunter_neutral_none					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_blurrg_sand_crawler_lair_neutral_small					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_blurrg_sand_crawler_neutral_none					
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_blurrg_tracker_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_boar_wolf_lair_neutral_small
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_boar_wolf_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_boar_wolf_cub_lair_neutral_small
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_boar_wolf_ravager_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_bolle_bol_bark_biter_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_bolle_bol_male_female_neutral_small
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_bolle_bol_herd_leader_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_jinda_gifted_shaman_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_gurreck_desert_charger_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_blurrg_diseased_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_squill_festering_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_pubam_vicious_battlelord_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_marauder_grassland_raider_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_gurreck_prowler_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_remmer_highland_neutral_small
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_gurreck_hilltop_neutral_none				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_jinda_chief_neutral_none				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_jinda_tribesman_neutral_none				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_merek_king_queen_neutral_small				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_mantigrue_screecher_lair_neutral_small				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_merek_assassin_neutral_none				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_pubam_dark_shaman_neutral_medium_theater				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_arachne_queen_lair_neutral_small				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_remmer_dune_scavenger_neutral_none				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_merek_toxic_battlelord_neutral_small				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_arachne_venom_filled_lair_neutral_small				
object/tangible/lair/npc_lair.iff	-1	70	80	15	25			endor_gurreck_woodland_neutral_none				
object/tangible/lair/npc_lair.iff	-1	70	80	25	25			global_imp_stormtrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	70	80	25	25			global_imp_scouttrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	70	80	25	25			global_imp_assaulttrooper_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	70	80	25	25			global_imp_inquisitor_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	70	80	25	25			global_imp_novatrooper_tier3		1	90	1
object/tangible/lair/npc_lair.iff	-1	70	80	25	25			global_reb_soldier_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	70	80	25	25			global_reb_commando_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	70	80	25	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	70	80	25	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	70	80	12	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	70	80	12	25			global_reb_trooper_tier3		2	90	1
