server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
h	i	f	f	f	f	f	f	f	s	p
object/building/kashyyyk/thm_kash_myyydril_caverns.iff	0	400.2584	4.32584	400.512	1	0	0	0		portalProperty.crc|0|-1968929802|$|
object/cell/cell.iff	1	0	0	0	1	0	0	0		
object/cell/cell.iff	2	0	0	0	1	0	0	0		
object/cell/cell.iff	3	0	0	0	1	0	0	0		
object/cell/cell.iff	4	0	0	0	1	0	0	0		
object/cell/cell.iff	5	0	0	0	1	0	0	0		
object/cell/cell.iff	6	0	0	0	1	0	0	0		
object/cell/cell.iff	7	0	0	0	1	0	0	0		
object/cell/cell.iff	8	0	0	0	1	0	0	0		
object/cell/cell.iff	9	0	0	0	1	0	0	0		
object/cell/cell.iff	10	0	0	0	1	0	0	0		
object/cell/cell.iff	11	0	0	0	1	0	0	0		
object/cell/cell.iff	12	0	0	0	1	0	0	0		
object/cell/cell.iff	13	0	0	0	1	0	0	0		
object/cell/cell.iff	14	0	0	0	1	0	0	0
object/cell/cell.iff	15	0	0	0	1	0	0	0
object/cell/cell.iff	16	0	0	0	1	0	0	0
object/cell/cell.iff	17	0	0	0	1	0	0	0
object/cell/cell.iff	18	0	0	0	1	0	0	0
object/cell/cell.iff	19	0	0	0	1	0	0	0
object/cell/cell.iff	20	0	0	0	1	0	0	0
object/cell/cell.iff	21	0	0	0	1	0	0	0
object/cell/cell.iff	22	0	0	0	1	0	0	0
object/cell/cell.iff	23	0	0	0	1	0	0	0
object/cell/cell.iff	24	0	0	0	1	0	0	0
object/cell/cell.iff	25	0	0	0	1	0	0	0
object/cell/cell.iff	26	0	0	0	1	0	0	0
object/cell/cell.iff	27	0	0	0	1	0	0	0
object/cell/cell.iff	28	0	0	0	1	0	0	0
object/cell/cell.iff	29	0	0	0	1	0	0	0
object/cell/cell.iff	30	0	0	0	1	0	0	0
object/cell/cell.iff	31	0	0	0	1	0	0	0
object/cell/cell.iff	32	0	0	0	1	0	0	0
object/cell/cell.iff	33	0	0	0	1	0	0	0
object/cell/cell.iff	34	0	0	0	1	0	0	0
object/cell/cell.iff	35	0	0	0	1	0	0	0
object/cell/cell.iff	36	0	0	0	1	0	0	0
object/cell/cell.iff	37	0	0	0	1	0	0	0
object/cell/cell.iff	38	0	0	0	1	0	0	0
object/cell/cell.iff	39	0	0	0	1	0	0	0
object/cell/cell.iff	40	0	0	0	1	0	0	0
object/cell/cell.iff	41	0	0	0	1	0	0	0
object/cell/cell.iff	42	0	0	0	1	0	0	0
object/cell/cell.iff	43	0	0	0	1	0	0	0
object/cell/cell.iff	44	0	0	0	1	0	0	0
object/cell/cell.iff	45	0	0	0	1	0	0	0
object/cell/cell.iff	46	0	0	0	1	0	0	0
object/cell/cell.iff	47	0	0	0	1	0	0	0
object/cell/cell.iff	48	0	0	0	1	0	0	0
object/cell/cell.iff	49	0	0	0	1	0	0	0
object/cell/cell.iff	50	0	0	0	1	0	0	0
object/cell/cell.iff	51	0	0	0	1	0	0	0
object/cell/cell.iff	52	0	0	0	1	0	0	0
object/cell/cell.iff	53	0	0	0	1	0	0	0
object/cell/cell.iff	54	0	0	0	1	0	0	0
object/cell/cell.iff	55	0	0	0	1	0	0	0
object/cell/cell.iff	56	0	0	0	1	0	0	0
object/cell/cell.iff	57	0	0	0	1	0	0	0
object/cell/cell.iff	58	0	0	0	1	0	0	0
object/cell/cell.iff	59	0	0	0	1	0	0	0
object/cell/cell.iff	60	0	0	0	1	0	0	0
object/cell/cell.iff	61	0	0	0	1	0	0	0
object/cell/cell.iff	62	0	0	0	1	0	0	0
object/cell/cell.iff	63	0	0	0	1	0	0	0
object/cell/cell.iff	64	0	0	0	1	0	0	0
object/cell/cell.iff	65	0	0	0	1	0	0	0
object/cell/cell.iff	66	0	0	0	1	0	0	0
object/cell/cell.iff	67	0	0	0	1	0	0	0
object/cell/cell.iff	68	0	0	0	1	0	0	0
object/cell/cell.iff	69	0	0	0	1	0	0	0
object/cell/cell.iff	70	0	0	0	1	0	0	0
object/cell/cell.iff	71	0	0	0	1	0	0	0
object/cell/cell.iff	72	0	0	0	1	0	0	0
object/cell/cell.iff	73	0	0	0	1	0	0	0
object/cell/cell.iff	74	0	0	0	1	0	0	0
object/cell/cell.iff	75	0	0	0	1	0	0	0
object/cell/cell.iff	76	0	0	0	1	0	0	0
object/cell/cell.iff	77	0	0	0	1	0	0	0
object/cell/cell.iff	78	0	0	0	1	0	0	0
object/cell/cell.iff	79	0	0	0	1	0	0	0
