rebel	imperial	room	loc_x	loc_y	loc_z	yaw	respawn_time	script	objvar	behavior
s	s	s	f	f	f	f	i	s	s	"e(wander=0,sentinel=1,loiter=2)[sentinel]"
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	world	-4945.71	66	-3129.45	90				
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	world	-4945.71	66	-3118.9	90				
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	world	-4914.48	66	-3077.85	45				
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	world	-4912.88	66	-3117.8	0				
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	world	-4907.66	66	-3117.8	0				
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	world	-4932.47	66	-3143.47	-45				
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	world	-4951.29	66	-3082.89	45				
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	room1	8.23	-6.74	-4.38	90				
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	room2	0.25	-13.75	-7.18	90				
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	room2	0.25	-13.75	-0.6	90				
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	hallway	-5.84	-13.75	14.89					
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	hallway	8.34	-13.75	14.89					
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	foyer	15.48	-13.75	16.15					
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	core	19.96	-11.5	-22.28					
object/tangible/gcw/flip_banner_onpole_rebel.iff	object/tangible/gcw/flip_banner_onpole_imperial.iff	core	11.06	-11.5	-22.28		
gcw_base_rebel_commando	gcw_base_stormtrooper	core	18.3	-13.8	-13.7	-18	300
gcw_base_rebel_commando	gcw_base_stormtrooper	foyer	16.3	-13.8	4.5	-22	300
gcw_base_rebel_commando	gcw_base_stormtrooper	foyer	16.3	-13.8	13.3	-111	300
gcw_base_rebel_commando	gcw_base_stormtrooper	hallway	4.7	-13.8	9.7	-180	300
gcw_base_rebel_commando	gcw_base_stormtrooper	hallway	-1.2	-13.8	9.7	-180	300
gcw_base_rebel_commando	gcw_base_stormtrooper	room2	-5.4	-13.7	1.9	129	300
gcw_base_rebel_commando	gcw_base_stormtrooper	room2	-3.5	13.7	-8.6	-180	300
gcw_base_rebel_commando	gcw_base_stormtrooper	room1	2.5	-6.8	-9.2	0	300
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4945.3	66	-3127.3	90	300
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4936.5	66	-3115.4	128	300
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4930.8	66	-3112	128	300
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4912.3	70	-3041.4	-133	300
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4955.5	66	-3079	35	300
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4929.4	66	-3077.6	163	300
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4914.6	66	-3117.7	-11	300
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4926.8	66	-3140.1	-32	300			
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4934.5	66	-3131.2	70	300			loiter
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4919.7	66	-3099.7	-18	300			loiter
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4970.9	66	-3090.5	-75	300			loiter
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4970.2	66	-3135.5	-35	300			loiter
gcw_base_rebel_commando	gcw_base_stormtrooper	world	-4957.3	66	-3166.1	54	300			loiter
gcw_base_rebel_talus_reward_officer	gcw_base_imperial_talus_reward_officer	core	12.1	-13.8	-15.3	15	30			
