TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/military/pirate_outpost.iff	-1.62	0	0.9	180
object/tangible/poi/theater/poi_mob_spawner.iff	1.14	0	-12.26	0
object/tangible/poi/theater/poi_objective_spawner.iff	-5.51	0	-10.13	0
object/static/structure/general/poi_corl_corral_half_32x32_s01.iff	2.22	0	-13.48	0
object/static/structure/corellia/corl_imprv_gate_sm_s03.iff	8.41	0	-5.2	0
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0.16	0	6.21	90
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	-3.47	0	6.6	90
object/static/structure/general/poi_all_corral_pen_8x16_s01.iff	-1.7	0	17.43	180
object/weapon/ranged/carbine/carbine_elite.iff	0.51	1.96	9.32	0
