TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-5.03	0.00	2.22	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	0.44	0.00	17.74	0.00
object/building/corellia/filler_slum_16x32_s02.iff	13.27	0.00	8.81	0.00
object/static/structure/general/streetlamp_small_style_02.iff	6.28	0.00	14.89	0.00
object/static/structure/general/streetlamp_small_style_02.iff	6.21	0.00	2.68	0.00
object/static/structure/general/poi_corl_corral_half_64x64_s02.iff	-3.92	0.00	1.08	90.00
object/static/structure/general/poi_all_corral_pen_8x16_s01.iff	11.38	0.00	-16.16	0.00
object/static/structure/corellia/corl_imprv_column_s03.iff	6.38	0.00	-21.51	0.00
object/static/structure/corellia/corl_imprv_column_s03.iff	6.34	0.00	-6.18	0.00
