TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/military/military_outpost_guard_house_rebel.iff	-6.45105	0	-21.3274	-89.9999
object/tangible/poi/theater/poi_mob_spawner.iff	5.40405	0	-13.9861	0
object/tangible/poi/theater/poi_objective_spawner.iff	5.15686	0	1.51074	0
object/static/structure/military/military_wall_med_rebl_32_style_01.iff	-16.9796	0	-16.3381	-89.9999
object/static/structure/military/military_wall_med_rebl_32_style_01.iff	-16.9697	0	15.5278	-89.9999
object/static/structure/military/military_wall_med_rebl_32_style_01.iff	-0.48938	0	32.0549	0
object/static/structure/military/military_column_med_imperial_style_01.iff	-17.0836	0	32.116	0
object/static/structure/military/military_column_med_imperial_style_01.iff	-16.7098	0	-32.8203	0
object/static/structure/military/military_wall_med_rebl_32_style_01.iff	-0.117432	0	-32.9905	0
object/static/installation/mockup_farm_creature_style_1.iff	-8.44434	0	15.5417	90
object/static/installation/mockup_mining_gas_harvester_style_1.iff	-6.91284	0	25.7104	-89.9999
object/static/structure/military/military_wall_med_rebl_16_style_01.iff	15.8284	0	-24.8706	-90
object/static/structure/military/military_wall_med_rebl_16_style_01.iff	15.3112	0	23.8452	-89.9999
object/static/structure/military/military_column_med_imperial_style_01.iff	15.3245	0	31.9102	0
object/static/structure/military/military_column_med_imperial_style_01.iff	15.9401	0	-33.0894	0
