TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-5.86	0.00	-0.38	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-6.19	0.00	-5.28	0.00
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-2.83	0.00	10.10	15.07
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0.91	0.00	-10.39	133.85
object/static/creature/tatooine_bantha_saddle.iff	7.39	0.00	-6.61	-64.74
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	-0.02	0.00	5.84	-61.31
object/static/structure/general/poi_tato_tent_s01.iff	5.07	0.00	1.02	79.64
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	1.87	0.00	5.41	28.07
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	1.21	0.00	4.56	51.57
