TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	2.72	0.00	3.84	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-1.83	0.00	-1.43	0.00
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	-4.62	0.00	7.46	-141.52
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	10.65	0.00	-0.18	21.77
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	-3.62	0.00	-10.54	68.18
object/static/structure/naboo/gungan_damaged_narrow_arch_s01.iff	-0.87	0.00	11.55	-52.14
object/static/structure/naboo/gungan_cleft_wall_lg_s01.iff	-8.26	0.00	12.52	69.33
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	-4.20	0.00	13.95	-20.05
object/static/structure/naboo/gungan_pillar_ruined_s01.iff	-10.08	0.00	7.03	167.30
object/static/structure/naboo/gungan_wall_ruined_lg_s01.iff	5.97	0.00	-9.48	53.29
object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	9.16	0.00	4.56	50.42
