TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	2.22	0.00	-6.95	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-4.97	0.00	4.32	0.00
object/static/structure/dathomir/nsister_tent_house_style_01.iff	8.66	0.00	4.84	36.67
object/static/structure/dathomir/nsister_tent_house_style_01.iff	-12.73	0.00	1.90	-50.99
object/static/structure/dantooine/dant_fence_8m.iff	1.10	0.00	8.99	8.02
object/static/structure/dantooine/dant_fence_8m.iff	-6.69	0.00	8.21	-18.91
object/static/structure/dathomir/nsister_tent_house_style_01.iff	-12.65	0.00	-9.09	-101.99
object/static/structure/dantooine/dant_fence_8m.iff	-3.45	0.00	-12.17	5.73
object/static/structure/dantooine/dant_fence_8m.iff	7.20	0.00	-10.09	-40.68
object/static/structure/dantooine/dant_fence_8m.iff	10.90	0.00	-3.50	-80.21
object/static/flora/flora_decd_endr_destree_dead.iff	1.02	0.00	5.93	81.36
object/static/flora/flora_decd_endr_destree_dead.iff	-1.11	0.00	-13.86	0.00
