TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/furniture/all/frn_all_rug_rectangle_large_style_01.iff	2.57617	-1.73368	1.44849	90
object/static/structure/general/camp_cot_s01.iff	-12.7156	-1.73368	-8.10449	-110.054
object/static/structure/general/camp_cot_s01.iff	-10.5825	-1.73368	-7.29077	-110.054
object/tangible/poi/theater/poi_mob_spawner.iff	5.23486	0	-11.6975	0
object/tangible/poi/theater/poi_objective_spawner.iff	-8.22998	0	-2.41724	0
object/static/structure/corellia/corl_fountain_brazier_square_s01.iff	2.52295	-1.73368	5.86646	0
object/static/structure/general/skeleton_human_head.iff	1.67627	4.49603	6.14136	0
object/static/structure/general/skeleton_human_head.iff	2.83105	3.67383	5.72217	-68.7549
object/static/structure/general/skeleton_human_head.iff	2.51392	4.65414	5.84863	61.8795
object/static/structure/general/skeleton_bith_head.iff	2.03979	3.70546	5.41968	-166.731
object/static/structure/general/skeleton_bith_head.iff	2.88208	4.27467	6.33789	149.152
object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	-11.9419	-1.73368	-7.53369	-22.9183
