TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-12.52	0.00	2.57	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	14.02	0.00	-2.10	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-23.29	0.00	9.10	0.00
object/static/structure/dantooine/dant_small_mudhut.iff	-16.80	0.00	-9.67	59.59
object/static/flora/flora_tree_rori_mkpodtree.iff	1.37	0.00	7.25	0.00
object/static/flora/flora_tree_rori_mkpodtree.iff	-24.43	0.00	-3.57	-98.55
object/static/flora/flora_tree_rori_mkpodtree.iff	30.75	0.00	-8.34	87.66
object/static/structure/dantooine/dant_small_mudhut.iff	21.10	0.00	-12.04	0.00
object/static/structure/dantooine/dant_small_mudhut.iff	4.23	0.00	-13.59	-18.33
object/static/structure/dantooine/dant_small_mudhut.iff	-13.93	0.00	16.90	168.63
object/static/structure/dantooine/dant_small_mudhut.iff	10.08	0.00	12.69	-151.26
object/static/structure/dantooine/dant_totem_pole.iff	-0.06	0.00	-0.39	90.53
