TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_objective_spawner.iff	1.23	0.00	-10.00	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	5.17	0.00	-0.60	0.00
object/static/structure/naboo/gungan_relic_s02.iff	-5.89	0.00	-0.54	0.00
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	-0.89	0.00	-4.54	0.00
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	-0.89	0.00	3.46	0.00
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	3.11	0.00	3.46	0.00
object/static/structure/naboo/gungan_damaged_narrow_arch_s01.iff	7.11	0.00	-0.54	0.00
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	3.11	0.00	-4.54	0.00
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	-3.93	0.00	3.19	0.00
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	-3.97	0.00	4.14	-16.04
