TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-3.89	0.00	-5.23	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	6.50	0.00	-3.00	0.00
object/static/structure/dathomir/nsister_tent_house_style_01.iff	8.36	0.00	8.20	46.41
object/static/structure/dathomir/nsister_tent_house_style_01.iff	6.61	0.00	-10.80	118.60
object/static/structure/dathomir/nsister_tent_house_style_01.iff	-11.70	0.00	2.25	-87.66
object/static/structure/dantooine/dant_fence_8m.iff	-14.03	0.00	-8.69	-90.00
object/static/structure/dantooine/dant_fence_8m.iff	-10.12	0.00	-8.77	-90.00
object/static/structure/dantooine/dant_fence_4m.iff	-12.05	0.00	-4.62	0.00
object/static/structure/dantooine/dant_fence_4m.iff	-12.11	0.00	-12.91	0.00
object/static/flora/flora_decd_endr_destree_dead.iff	9.56	0.00	-5.09	0.00
