TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/naboo/filler_building_naboo_theed_style_2.iff	0.02	0.00	-2.43	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	3.90	0.00	5.78	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-5.57	0.00	8.49	-5.16
object/static/structure/general/bench_generic_style_1.iff	-2.67	0.00	-8.90	-157.56
object/static/structure/general/bench_generic_style_1.iff	6.56	0.00	0.25	66.65
object/static/structure/general/bench_generic_style_1.iff	-6.55	0.00	0.25	-68.18
object/static/structure/general/bench_generic_style_1.iff	6.53	0.00	-5.13	112.48
object/static/structure/general/bench_generic_style_1.iff	-6.46	0.00	-5.04	-112.87
object/static/structure/general/bench_generic_style_1.iff	2.62	0.00	-8.93	157.75
