TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/general/poi_tato_corral_half_64x64_s04.iff	0.41	0.00	12.24	0.00
object/static/structure/general/poi_tato_corral_half_64x64_s02.iff	0.53	0.00	-10.21	0.00
object/static/flora/flora_tree_palm_fngi.iff	-14.65	0.00	-13.23	0.00
object/static/flora/flora_tree_palm_sm.iff	-15.05	0.00	-12.22	131.21
object/tangible/poi/theater/poi_objective_spawner.iff	-10.70	0.00	-14.18	30.94
object/tangible/poi/theater/poi_mob_spawner.iff	-0.26	0.00	-3.09	0.00
object/static/structure/tatooine/orchard_tatooine_style_02.iff	-4.92	0.00	13.19	-90.00
object/static/structure/tatooine/orchard_tatooine_style_02.iff	5.13	0.00	13.21	-90.00
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	15.69	0.00	9.98	19.48
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-14.84	0.00	9.67	-12.03
