TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/installation/mockup_power_generator_fusion_style_1.iff	18.06	0.00	-16.88	0.00
object/building/tatooine/filler_building_tatt_style01_05.iff	1.06	0.00	-13.88	0.00
object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	14.67	0.00	-0.23	37.82
object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	18.45	0.00	6.41	-87.09
object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	16.93	0.00	14.05	-23.49
object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	13.30	0.00	20.94	-134.07
object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	7.37	0.00	25.90	-63.60
object/static/structure/tatooine/wall_gate_tatooine_style_01.iff	-0.45	0.00	27.27	90.00
object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	-8.25	0.00	25.63	66.46
object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	-14.49	0.00	21.30	133.50
object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	-17.11	0.00	9.81	5.73
object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	-15.38	0.00	-1.39	-40.11
object/static/vehicle/e3/landspeeder.iff	-13.61	0.00	10.54	-174.84
object/tangible/poi/theater/poi_objective_spawner.iff	7.61	0.00	1.83	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-0.69	0.00	11.15	0.00
