TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-1.11	0.00	5.09	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	4.25	0.00	-1.20	0.00
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	6.09	0.00	6.61	79.64
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0.41	0.00	-8.08	-171.89
object/static/structure/general/cave_stalagmite_damprock_s01_large.iff	2.00	0.00	10.65	0.00
object/static/structure/general/cave_stalagmite_damprock_s02_large.iff	-9.03	0.00	0.21	0.00
object/static/structure/general/cave_stalagmite_damprock_s03_large.iff	6.59	0.00	-8.34	0.00
object/static/structure/general/prp_junk_s2.iff	-7.78	1.16	5.08	95.11
object/static/structure/dantooine/dant_fence_8m.iff	7.40	0.00	-1.26	-87.66
object/static/structure/dantooine/dant_fence_8m.iff	-5.86	0.00	-3.73	-131.78
