TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/naboo/merchant_tent_naboo_s01.iff	-3.91	0.00	1.10	-21.20
object/tangible/poi/theater/poi_mob_spawner.iff	-7.11	0.00	8.80	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-24.45	0.00	4.45	0.00
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	-20.53	0.00	15.90	-38.39
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	0.61	0.00	19.88	46.98
object/static/structure/general/poi_all_corral_half_32x32_s05.iff	-12.57	-0.59	-13.75	0.00
object/static/structure/general/poi_all_corral_half_32x32_s05.iff	12.76	-0.59	-3.36	-45.00
object/static/item/item_crate_spice.iff	-9.02	0.00	1.97	-78.50
object/static/item/item_crate_spice.iff	-8.71	0.00	-0.04	-44.69
object/static/item/item_crate_spice.iff	-8.65	0.00	1.01	-136.94
object/static/item/item_crate_spice.iff	-11.72	0.00	2.75	146.10
