TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	7.37	0.00	3.79	-90.00
object/tangible/poi/theater/poi_objective_spawner.iff	-0.46	0.00	8.32	-90.00
object/static/structure/general/camp_tent_s01.iff	6.55	0.00	-7.70	-45.00
object/static/structure/general/camp_tent_s01.iff	7.03	0.00	8.98	-135.00
object/static/structure/general/camp_tent_s01.iff	10.39	0.00	0.34	-90.00
object/static/structure/general/camp_tent_s01.iff	-11.20	0.00	0.37	90.00
object/static/structure/general/camp_tent_s01.iff	-7.47	0.00	8.53	135.00
object/static/structure/general/camp_tent_s01.iff	-7.41	0.00	-7.57	45.00
object/static/structure/corellia/corl_fountain_brazier_round_s01.iff	-0.55	0.00	0.22	-122.66
