TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_objective_spawner.iff	6.20	0.00	-0.54	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	14.55	0.00	1.39	0.00
object/static/structure/naboo/gungan_damaged_narrow_arch_s01.iff	11.44	0.00	0.42	0.00
object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	7.24	0.00	4.60	-90.00
object/static/structure/naboo/gungan_cleft_wall_lg_s01.iff	7.10	0.00	-3.81	-90.00
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	11.43	0.00	-3.81	0.00
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	3.04	0.00	4.59	0.00
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	11.43	0.00	4.58	0.00
object/static/structure/naboo/gungan_pillar_ruined_s01.iff	2.81	0.00	-3.73	180.00
object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	-1.14	0.00	4.62	-90.00
object/static/structure/naboo/gungan_wall_ruined_lg_s01.iff	-5.42	0.00	-3.64	-90.00
object/static/structure/naboo/gungan_pillar_ruined_s01.iff	-13.96	0.00	4.47	0.00
object/static/flora/flora_decd_dath_azerontree.iff	-7.02	0.00	0.74	-82.51
