TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/camp/camp_control_panel.iff	-7.85	0.00	2.15	95.11
object/tangible/crafting/station/public_food_station.iff	0.53	0.00	-6.42	0.00
object/tangible/camp/camp_chair_s1.iff	-13.55	0.00	5.76	-85.37
object/tangible/camp/camp_chair_s1.iff	-12.85	0.00	6.64	-34.38
object/tangible/camp/camp_chair_s2.iff	1.70	0.00	1.99	96.26
object/tangible/camp/camp_chair_s2.iff	-0.51	0.00	-2.95	77.35
object/tangible/camp/camp_chair_s2.iff	4.63	0.00	2.58	-116.31
object/tangible/camp/camp_chair_s2.iff	2.38	0.00	-1.59	-116.31
object/tangible/camp/camp_chair_s2.iff	4.52	0.00	1.12	-67.61
object/tangible/camp/camp_chair_s2.iff	2.18	0.00	-3.15	-75.63
object/tangible/camp/camp_chair_s2.iff	-0.50	0.00	-1.41	111.15
