TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/tatooine/merchant_tent_tato_s01.iff	-1.39	0.00	-10.01	-28.07
object/tangible/poi/theater/poi_mob_spawner.iff	-6.86	0.00	10.44	0.00
object/building/tatooine/merchant_tent_tato_s01.iff	-16.50	0.00	10.95	57.30
object/tangible/poi/theater/poi_objective_spawner.iff	0.06	0.00	4.24	0.00
object/static/structure/general/lucky_despot_debris_nose_cone.iff	8.10	0.00	0.45	-180.00
object/static/structure/general/prp_junk_s6.iff	15.59	0.00	1.05	-59.59
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	3.17	0.00	13.11	85.37
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	15.43	0.00	-9.74	35.71
object/static/structure/general/prp_junk_s4.iff	8.41	0.00	-9.99	53.86
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-13.52	0.00	-3.17	-99.69
object/static/structure/general/prp_junk_s2.iff	0.82	0.00	-4.38	50.42
object/static/structure/dantooine/dant_fence_8m.iff	-17.06	0.00	3.44	81.93
object/static/structure/dantooine/dant_fence_8m.iff	-8.33	0.00	-8.69	30.37
