TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-6.90	0.00	-5.52	90.53
object/tangible/poi/theater/poi_objective_spawner.iff	0.38	0.00	-1.52	90.53
object/static/structure/naboo/gungan_cleft_wall_lg_s01.iff	-13.95	0.00	-0.24	38.96
object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	-13.00	0.00	-5.82	128.96
object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	-8.28	0.00	0.03	128.96
object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	1.09	0.00	3.54	-139.37
object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	6.66	0.00	4.27	130.63
object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	6.79	0.00	-1.34	-139.37
object/static/structure/corellia/corl_power_transformer_s01.iff	6.56	0.00	8.11	40.11
