TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-2.6	0	6.65	0
object/tangible/poi/theater/poi_objective_spawner.iff	-3.52	0	-2.93	0
object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	9.86	0.47	0.35	0
object/static/structure/naboo/gungan_wall_ruined_lg_s01.iff	1.18	0.1	8.83	-89.95
object/static/structure/naboo/gungan_sacred_head_s01.iff	1.56	0.34	0.82	-52.14
object/static/structure/naboo/gungan_pillar_ruined_s01.iff	-6.89	0.53	-6.6	0
object/static/structure/naboo/gungan_wall_ruined_sm_s02.iff	0.84	0.59	-6.74	91.1
object/static/structure/naboo/gungan_wall_ruined_sm_s01.iff	6.25	0.2	-6.72	89.95
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	-6.64	0	8.77	0
object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	-6.68	0.15	4.93	0
