TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-10.21	0.00	-5.07	-135.00
object/tangible/poi/theater/poi_objective_spawner.iff	0.81	0.00	-5.07	135.00
object/tangible/furniture/all/frn_all_toolchest_med_s01.iff	-1.81	0.00	-4.04	-62.23
object/tangible/furniture/all/frn_all_toolchest_lg_s01.iff	18.57	0.00	10.04	-45.00
object/static/structure/general/debris_deathstar_tractorbeam.iff	1.70	0.00	2.34	-53.90
object/static/installation/mockup_power_generator_wind_style_1.iff	5.33	0.00	-6.05	0.00
object/static/structure/general/debris_deathstar_conduit.iff	-5.33	0.00	-9.35	-82.86
object/static/structure/general/prp_junk_s5.iff	-21.98	0.00	2.93	-135.00
object/static/structure/general/prp_junk_s6.iff	19.44	0.00	12.41	-90.00
