TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/general/camp_lawn_chair_s01.iff	-3.58691	-0.0765605	0.59082	90
object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	-3.56641	-0.0765605	-0.738281	0
object/static/structure/general/camp_campfire_logs_fresh_s01.iff	-1.75293	-0.0765605	-3.87646	0
object/static/structure/general/camp_lawn_chair_s01.iff	-3.73389	-0.0765605	-2.1853	-90
object/static/structure/general/camp_tent_s01.iff	1.58179	-0.0765605	-0.768066	-89.9998
object/tangible/poi/theater/poi_mob_spawner.iff	-1.42822	-0.0765605	-0.224854	0
object/tangible/poi/theater/poi_objective_spawner.iff	6.47681	-0.0765605	1.53931	0
object/static/item/item_kitchen_portable_stove_sm_s1.iff	-2.08911	-0.0765605	-3.11743	0
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0.519531	-0.0765605	-2.39258	38.3881
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0.633301	-0.0765605	0.924072	-32.9223
object/static/item/item_tool_radio.iff	-3.14111	0.650765	-0.6875	-37.2423
object/static/item/item_tool_instrument_calibrator.iff	-3.52661	0.650765	-0.369385	8.5944
