TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	4.47	0.00	-1.96	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-31.74	0.00	2.88	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	1.42	0.00	26.31	0.00
object/static/structure/dantooine/dant_large_hut.iff	-15.33	0.00	7.99	-99.12
object/static/structure/dantooine/dant_small_mudhut.iff	2.20	0.00	34.40	-147.43
object/static/flora/flora_tree_rori_mkpodtree.iff	19.52	0.00	1.33	-85.94
object/static/flora/flora_tree_rori_mkpodtree.iff	3.89	0.00	10.15	156.42
object/static/flora/flora_tree_rori_mkpodtree.iff	-17.71	0.00	-6.63	79.64
object/static/flora/flora_tree_rori_mkpodtree.iff	-5.44	0.00	31.50	-16.04
object/static/structure/dantooine/dant_large_mudhut.iff	14.10	0.00	-10.45	-68.75
object/static/structure/dantooine/dant_small_mudhut.iff	-24.18	0.00	-22.18	12.61
