TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-0.58	0.00	-3.08	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-5.76	0.00	13.19	0.00
object/static/structure/dathomir/mtn_clan_tent_house_s01.iff	-2.99	0.00	19.61	177.23
object/static/structure/dathomir/mtn_clan_gate_s01.iff	-0.71	0.00	-12.92	-4.58
object/static/structure/dathomir/mtn_clan_hut_s01.iff	-18.09	0.00	6.10	120.32
object/static/structure/dathomir/mtn_clan_hut_s01.iff	13.59	0.00	8.09	-116.31
object/static/structure/tatooine/skeleton_krayt_head_style_01.iff	-2.89	0.00	20.71	180.00
object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	5.65	0.00	15.97	42.40
object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	-11.69	0.00	14.35	-54.43
object/static/structure/dathomir/mtn_clan_hut_s01.iff	-16.66	0.00	-5.91	56.15
object/static/structure/dathomir/mtn_clan_hut_s01.iff	15.40	0.00	-4.02	-75.63
