TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/general/poi_tato_corral_half_64x64_s04.iff	1.55	0.00	2.61	90.00
object/static/structure/general/poi_tato_tent_s01.iff	2.35	0.00	17.83	90.00
object/tangible/poi/theater/poi_mob_spawner.iff	-3.66	0.00	3.67	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	5.92	0.00	0.85	0.00
object/static/installation/mockup_mining_liquid_moisture_harvester.iff	-1.63	0.00	-5.88	90.00
object/static/installation/mockup_mining_liquid_moisture_harvester.iff	-3.71	0.00	-16.25	90.00
object/static/installation/mockup_mining_liquid_moisture_harvester.iff	6.15	0.00	-12.27	90.00
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	8.52	0.00	-4.60	90.00
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	8.50	0.00	6.78	0.00
