TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-4.08	0.00	4.55	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-8.17	0.00	-9.16	0.00
object/building/military/pirate_outpost.iff	3.29	0.00	-7.79	0.00
object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	9.08	0.00	7.02	-90.00
object/static/structure/corellia/corl_imprv_column_s03.iff	-11.74	0.00	3.00	0.00
object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	-3.24	0.00	-13.50	0.00
object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	0.58	0.00	14.52	0.00
object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	-11.74	0.00	-5.50	90.00
object/static/installation/mockup_power_generator_wind_style_1.iff	-7.09	0.00	11.25	90.00
object/static/structure/corellia/corl_power_transformer_s02.iff	6.39	0.00	4.64	0.00
object/static/structure/corellia/corl_imprv_column_s03.iff	-7.73	0.00	14.45	-90.00
object/static/structure/corellia/corl_power_connector.iff	-0.99	0.00	11.33	0.00
object/static/structure/tatooine/debris_tatt_crate_1.iff	6.80	0.00	12.68	-9.74
object/static/structure/tatooine/debris_tatt_crate_1.iff	7.78	0.00	12.00	46.41
