TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_objective_spawner.iff	-5.79	0.00	-11.69	0.00
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	8.16	0.00	1.61	-129.49
object/tangible/poi/theater/poi_mob_spawner.iff	2.09	0.00	0.09	0.00
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	7.99	0.00	-1.07	41.25
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	6.40	0.00	0.05	87.66
object/static/structure/general/poi_all_corral_pen_8x16_s01.iff	-6.22	0.00	1.53	0.00
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	3.94	0.00	-8.13	-159.28
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	4.45	0.00	8.66	-52.14
object/static/item/item_tool_turbine_generator.iff	8.25	-0.16	-6.80	-9.17
