TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-6.79	0.00	0.30	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	7.05	0.00	-3.17	0.00
object/static/structure/dathomir/nsister_fence_style_01.iff	9.74	0.00	-3.67	18.91
object/static/structure/dathomir/nsister_hut_style_01.iff	-1.09	0.00	15.79	-18.33
object/static/structure/dathomir/nsister_guard_tower_style_01.iff	6.45	0.00	-10.76	0.00
object/static/structure/dathomir/nsister_tent_house_style_01.iff	-7.94	0.00	11.84	-41.25
object/static/structure/dathomir/nsister_tent_house_style_01.iff	13.04	0.00	5.91	75.63
object/static/structure/dathomir/nsister_fence_style_01.iff	-13.12	0.00	-1.69	0.00
object/static/structure/dathomir/nsister_hut_style_01.iff	-12.08	0.00	5.16	-79.64
object/static/structure/dathomir/nsister_gate_style_01.iff	-9.44	0.00	-9.75	-46.41
object/static/structure/dathomir/nsister_fence_style_01.iff	-0.59	0.00	-13.48	-90.00
object/static/structure/dathomir/nsister_fence_style_01.iff	5.10	0.00	11.92	-57.87
