TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	3.87	0.00	-3.40	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-7.49	0.00	7.79	0.00
object/static/structure/tatooine/shed_junkshop_watto.iff	0.70	0.00	6.60	0.00
object/static/structure/tatooine/antenna_tatt_style_2.iff	0.97	0.00	1.21	-43.54
object/static/structure/tatooine/debris_tatt_crate_1.iff	6.71	0.00	-0.11	-42.40
object/static/item/item_container_inorganic_minerals.iff	10.89	0.00	-0.74	37.24
object/static/item/item_container_weapon.iff	12.78	0.00	5.00	36.10
object/static/vehicle/e3/landspeeder.iff	7.90	0.00	10.63	-48.70
object/static/vehicle/e3/landspeeder.iff	-1.67	0.00	12.71	-109.62
object/static/vehicle/player_shuttle.iff	-7.98	0.00	-4.08	144.96
object/static/item/item_container_electronics.iff	-2.25	0.00	-7.06	0.00
object/static/structure/tatooine/debris_tatt_crate_1.iff	7.24	0.00	0.44	-44.69
