TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_objective_spawner.iff	-5.38	0.00	5.36	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-1.02	0.00	1.06	0.00
object/tangible/furniture/all/frn_all_toolchest_lg_s01.iff	-2.82	-0.09	-5.93	104.28
object/static/structure/general/all_foodcart_s01.iff	7.57	0.00	-1.56	106.00
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	6.39	0.00	-6.13	136.94
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	-6.89	0.00	-5.54	-138.27
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	6.02	0.00	7.08	45.26
object/static/structure/general/data_terminal_free_s1.iff	2.09	0.00	7.82	-77.35
object/static/structure/general/data_terminal_free_s2.iff	-8.05	0.00	-1.90	-18.33
