TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/military/military_outpost_guard_tower_1.iff	-8.72	0.00	8.79	0.00
object/building/military/pirate_outpost.iff	4.81	0.00	-11.49	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-5.85	0.00	-14.38	179.69
object/tangible/poi/theater/poi_mob_spawner.iff	-2.56	0.00	0.85	-90.31
object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	-10.22	0.00	-9.21	90.00
object/static/structure/corellia/corl_imprv_column_s03.iff	-10.22	0.00	-0.71	0.00
object/static/installation/mockup_power_generator_wind_style_1.iff	3.58	0.00	8.62	0.00
object/static/structure/corellia/corl_power_transformer_s01.iff	8.13	0.00	8.25	0.00
object/static/structure/corellia/corl_imprv_column_s03.iff	10.60	0.00	10.82	0.00
object/static/structure/corellia/corl_imprv_column_s03.iff	-10.22	0.00	-17.21	0.00
object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	10.60	0.00	3.32	-90.00
object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	-1.72	0.00	-17.21	0.00
object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	2.10	0.00	10.82	0.00
