TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_objective_spawner.iff	9.64	0.00	9.05	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-0.79	0.00	-2.52	0.00
object/building/military/mun_all_military_tower_impl_guard_s01.iff	-8.12	0.00	-1.95	-90.00
object/static/structure/corellia/corl_power_arial_prime.iff	-8.46	0.00	1.92	0.00
object/static/installation/mockup_factory_item_style_1.iff	7.88	0.00	-1.95	0.00
object/static/structure/general/camp_tent_s01.iff	3.88	0.00	6.05	-180.00
object/static/structure/general/camp_tent_s01.iff	-4.12	0.00	6.05	180.00
object/static/structure/general/camp_tent_s01.iff	3.88	0.00	-9.95	-0.00
object/static/structure/general/camp_tent_s01.iff	-4.12	0.00	-9.95	-0.00
