TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/general/rock_mossy_big_a1.iff	0.03	0.00	-14.02	39.53
object/building/endor/endor_forest_hut.iff	9.90	0.00	-8.26	-64.74
object/building/endor/endor_forest_hut.iff	18.86	0.00	5.93	-112.87
object/static/structure/tatooine/debris_tatt_crate_1.iff	19.72	0.00	5.07	-52.14
object/static/structure/tatooine/debris_tatt_crate_1.iff	20.14	0.00	5.63	-52.14
object/building/endor/endor_forest_hut.iff	1.08	0.00	17.33	120.89
object/building/endor/endor_forest_hut.iff	-11.74	0.00	7.20	-111.15
object/building/endor/endor_lake_hut_s02.iff	2.93	0.00	1.33	-140.37
object/tangible/poi/theater/poi_mob_spawner.iff	-9.30	0.00	-0.03	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-7.01	0.00	-10.81	0.00
