TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-4.44	0.00	10.53	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-6.16	0.00	-1.11	0.00
object/static/structure/general/camp_tent_s01.iff	4.52	0.00	13.12	-108.29
object/static/structure/general/camp_tent_s01.iff	10.51	0.00	1.11	180.00
object/static/structure/general/camp_tent_s01.iff	-8.48	0.00	12.11	0.00
object/static/structure/general/camp_tent_s01.iff	-9.44	0.00	-13.97	50.42
object/static/structure/general/camp_tent_s01.iff	9.24	0.00	-5.96	-90.00
object/static/structure/general/camp_tent_s01.iff	-11.48	0.00	-6.89	135.79
object/static/structure/corellia/corl_power_bubble_node.iff	-6.58	0.00	3.19	-90.00
object/static/structure/tatooine/shed_junkshop_watto.iff	0.20	0.00	3.25	0.00
object/static/structure/corellia/corl_tent_hut_s01.iff	0.20	0.00	-5.98	8.02
