TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	3.86	0.00	-14.22	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	6.37	0.00	7.71	0.00
object/building/military/military_outpost_guard_house_imperial.iff	-13.31	0.00	0.65	0.00
object/static/structure/general/poi_all_impl_corral_32x32_s01.iff	4.57	0.00	0.66	-180.00
object/static/structure/corellia/corl_fountain_brazier_round_s01.iff	2.94	0.00	1.16	0.00
object/static/structure/general/camp_tent_s01.iff	-15.99	0.00	-20.71	0.00
object/static/structure/general/camp_tent_s01.iff	11.01	0.00	-20.71	0.00
object/static/structure/general/camp_tent_s01.iff	-6.99	0.00	-20.71	0.00
object/static/structure/general/camp_tent_s01.iff	2.01	0.00	-20.71	0.00
object/static/structure/tatooine/antenna_tatt_style_1.iff	-5.35	0.00	-7.93	0.00
