TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/general/camp_tent_s01.iff	0.23	0.00	-6.11	-0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-0.21	0.00	-0.58	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	5.43	0.00	-0.59	0.00
object/static/structure/general/camp_tent_s01.iff	-5.62	0.00	1.30	112.87
object/static/item/item_crate_spice.iff	2.43	0.16	4.91	-90.00
object/static/item/item_crate_spice.iff	0.54	0.16	4.88	-90.00
object/static/item/item_crate_spice.iff	1.54	0.16	4.88	-90.00
object/static/item/item_crate_spice.iff	0.43	0.16	5.91	-90.00
object/static/item/item_crate_spice.iff	2.43	0.16	5.91	-90.00
object/static/item/item_crate_spice.iff	1.43	0.16	5.91	-90.00
