TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/military/mun_all_military_tower_impl_guard_s01.iff	0.31	0.00	9.98	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	0.38	0.00	-0.26	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-1.09	0.00	4.68	0.00
object/static/structure/general/camp_tent_s01.iff	-5.69	0.00	3.98	90.00
object/static/structure/general/camp_tent_s01.iff	-5.69	0.00	-4.02	90.00
object/static/structure/general/camp_tent_s01.iff	6.31	0.00	3.98	-90.00
object/static/structure/general/camp_tent_s01.iff	6.31	0.00	-4.02	-90.00
object/static/structure/tatooine/antenna_tatt_style_1.iff	-3.84	0.00	10.73	-26.36
object/static/item/item_container_inorganic_minerals.iff	-2.03	0.00	-9.19	0.00
object/static/item/item_container_inorganic_minerals.iff	-2.99	0.00	-9.24	0.00
object/static/item/item_container_weapon.iff	0.51	0.00	-9.05	180.00
