TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-0.95	0.00	-6.83	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-10.41	0.00	-6.21	0.00
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	-4.86	0.00	-4.20	91.10
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	3.14	0.00	-4.35	91.10
object/static/structure/naboo/gungan_damaged_narrow_arch_s01.iff	-1.01	0.00	-12.27	91.10
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	3.06	0.00	-8.35	91.10
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	-4.93	0.00	-8.20	91.10
object/static/structure/naboo/gungan_relic_s01.iff	-1.63	0.00	7.74	91.10
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	-3.74	0.00	-8.22	91.10
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	2.68	0.00	-1.76	42.40
