TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/military/military_outpost_guard_tower_1.iff	-11.97	0.00	-4.60	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-4.37	0.00	-4.73	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	11.37	0.00	11.03	0.00
object/static/structure/corellia/corl_power_bubble_node.iff	-11.83	0.00	8.80	-90.00
object/static/structure/tatooine/shed_junkshop_watto.iff	2.67	0.00	8.14	-90.00
object/static/structure/corellia/corl_imprv_wall_4x32_s03.iff	-17.60	0.00	-1.20	90.00
object/static/structure/corellia/corl_imprv_wall_4x32_s03.iff	-1.09	0.00	15.32	0.00
object/static/structure/corellia/corl_imprv_wall_4x32_s03.iff	-1.07	0.00	-17.74	0.00
object/static/structure/corellia/corl_imprv_column_s03.iff	-17.59	0.00	-17.75	0.00
object/static/structure/corellia/corl_imprv_column_s03.iff	-17.60	0.00	15.33	0.00
object/static/structure/corellia/corl_imprv_column_s03.iff	15.40	0.00	-17.72	0.00
object/static/structure/corellia/corl_imprv_column_s03.iff	15.50	0.00	15.33	0.00
object/static/structure/corellia/corl_imprv_wall_4x16_s03.iff	15.49	0.00	6.76	90.00
object/static/structure/corellia/corl_imprv_column_s03.iff	15.50	0.00	-1.76	0.00
