TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/tatooine/merchant_tent_tato_s01.iff	8.20	0.00	9.67	-130.06
object/building/tatooine/merchant_tent_tato_s01.iff	13.56	0.00	0.20	-84.80
object/building/tatooine/merchant_tent_tato_s01.iff	-0.74	0.00	-9.95	-55.58
object/tangible/poi/theater/poi_mob_spawner.iff	-5.81	0.00	1.02	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	4.94	0.00	1.25	0.00
object/static/structure/general/prp_junk_s4.iff	11.39	1.12	5.14	-110.01
object/static/structure/general/prp_junk_s6.iff	10.92	1.35	-3.74	25.21
object/static/structure/general/rock_beach_dark_lg.iff	-1.64	0.00	10.04	-133.50
object/static/structure/dathomir/nsister_fence_style_01.iff	5.81	0.00	-5.78	72.77
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-11.93	0.00	6.55	72.19
object/static/structure/general/prp_junk_s3.iff	-9.15	0.00	-4.40	59.59
