TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	4.64	0.00	4.04	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-1.22	0.00	2.83	0.00
object/static/structure/dantooine/dant_small_mudhut.iff	-4.17	0.00	8.74	120.32
object/static/structure/dantooine/dant_small_mudhut.iff	12.30	0.00	-1.48	-56.15
object/static/structure/dantooine/dant_fence_8m.iff	3.95	0.00	10.83	0.00
object/static/structure/dantooine/dant_fence_8m.iff	-4.87	0.00	0.44	-106.57
object/static/structure/dantooine/dant_fence_8m.iff	4.07	0.00	-4.41	-16.62
object/static/structure/dantooine/dant_gate.iff	-1.74	0.00	-4.77	-148.97
object/static/flora/flora_tree_rori_mkpodtree.iff	-6.60	0.00	-1.75	0.00
object/static/flora/flora_tree_rori_mkpodtree.iff	11.93	0.00	7.53	143.81
object/static/structure/dantooine/dant_fence_8m.iff	10.11	0.00	6.79	65.32
