TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	11.77	0	-7.71	0
object/tangible/poi/theater/poi_objective_spawner.iff	-1.24	0	0.63	0
object/static/structure/corellia/corl_stair_small_s01.iff	-15.38	-0.17	-6.55	90
object/static/structure/corellia/corl_stair_small_s01.iff	4.08	-0.17	-25.54	0
object/static/structure/corellia/corl_stair_small_s01.iff	16.62	-0.17	-6.55	-90
object/static/structure/corellia/corl_stair_small_s01.iff	-2.92	-0.17	-25.54	0
object/static/structure/corellia/corl_stair_small_s01.iff	-15.38	-0.17	0.45	90
object/static/structure/corellia/corl_stair_small_s01.iff	-15.38	-0.17	7.45	90
object/static/structure/corellia/corl_stair_small_s01.iff	-15.38	-0.17	14.45	90
object/static/structure/corellia/corl_stair_small_s01.iff	-15.38	-0.17	-13.55	90
object/static/structure/corellia/corl_stair_small_s01.iff	-3.01	-0.17	26.53	180
object/static/structure/corellia/corl_stair_small_s01.iff	16.62	-0.17	-13.55	-90
object/static/structure/general/poi_all_corral_half_32x32_s05.iff	0.62	0	-10.55	0
object/static/structure/corellia/corl_stair_small_s01.iff	16.62	-0.17	14.45	-90
object/static/structure/corellia/corl_stair_small_s01.iff	3.99	-0.17	26.53	180
object/static/structure/general/poi_all_corral_half_32x32_s05.iff	0.62	0	11.45	180
object/static/structure/corellia/corl_stair_small_s01.iff	16.62	-0.17	7.45	-90
