TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/installation/mockup_mining_liquid_moisture_harvester.iff	-3.74	0.00	5.06	-67.04
object/tangible/poi/theater/poi_mob_spawner.iff	0.25	0.00	-0.23	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	14.27	0.00	6.24	21.77
object/static/item/item_container_weapon.iff	5.63	0.16	-1.38	21.77
object/static/item/item_container_weapon.iff	6.70	0.16	-1.76	21.77
object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	-8.81	0.00	-0.64	112.96
object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	8.07	0.00	-7.70	-67.04
object/tangible/furniture/all/frn_all_toolchest_med_s01.iff	-1.33	0.00	4.75	-110.58
object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	-1.29	0.00	-6.24	-67.04
object/static/structure/general/poi_tato_corral_half_32x32_s03.iff	2.80	0.00	3.11	-157.04
