TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/endor/endor_forest_hut.iff	9.91	0.00	-10.39	-26.93
object/building/endor/endor_forest_hut.iff	-12.79	0.00	-6.23	104.28
object/building/endor/endor_forest_hut.iff	2.79	0.00	14.35	-106.57
object/tangible/poi/theater/poi_mob_spawner.iff	-8.78	0.00	8.20	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-4.79	0.00	-11.18	0.00
object/building/endor/endr_lake_rail16m.iff	1.37	0.00	1.42	0.00
object/building/endor/endr_lake_rail16m.iff	1.37	0.00	-1.58	0.00
object/building/endor/endr_lake_rail16m.iff	1.37	0.00	-4.58	0.00
object/building/endor/endr_lake_rail16m.iff	1.37	0.00	4.42	0.00
object/static/structure/dantooine/dant_fence_4m.iff	2.69	0.00	-9.73	-11.46
object/static/structure/dantooine/dant_fence_4m.iff	5.13	0.00	-11.37	75.06
object/static/structure/dantooine/dant_fence_4m.iff	1.15	0.00	-12.02	76.78
object/static/structure/dantooine/dant_fence_4m.iff	3.58	0.00	-13.74	-9.17
