TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/installation/mockup_mining_liquid_moisture_harvester.iff	-13.40	0.00	-2.28	-90.00
object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	-7.62	0.00	-10.15	30.37
object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	6.29	0.00	-9.51	-28.08
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-6.74	0.00	7.37	-38.43
object/static/installation/mockup_mining_liquid_moisture_harvester.iff	1.88	0.00	13.38	-90.00
object/static/installation/mockup_mining_liquid_moisture_harvester.iff	11.03	0.00	9.43	-90.00
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	10.75	0.17	-2.04	-23.54
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	9.69	0.00	3.03	37.77
object/tangible/poi/theater/poi_objective_spawner.iff	4.25	0.00	0.45	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-0.76	0.00	-9.59	0.00
