TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-5.02	0.00	0.63	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	1.14	0.00	-1.57	0.00
object/static/structure/general/camp_tent_s01.iff	4.96	0.00	-8.10	-23.49
object/static/structure/general/camp_tent_s01.iff	-4.16	0.00	-7.73	17.19
object/static/structure/general/camp_tent_s01.iff	-3.90	0.00	7.73	162.15
object/static/structure/general/camp_tent_s01.iff	5.07	0.00	7.59	-151.83
object/static/structure/general/camp_tent_s01.iff	-8.77	0.00	0.20	89.38
object/static/structure/general/camp_tent_s01.iff	9.40	0.00	0.31	-91.67
object/static/structure/corellia/corl_power_arial_prime.iff	0.09	-0.51	5.37	0.00
object/static/item/item_tool_turbine_generator.iff	-0.12	-0.16	4.54	180.00
object/static/structure/tatooine/debris_tatt_crate_1.iff	-2.38	0.00	-3.05	0.00
object/static/structure/tatooine/debris_tatt_crate_1.iff	-1.65	0.00	-3.10	0.00
