TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/furniture/tatooine/frn_tato_fruit_stand_small_style_01.iff	-5.20	0.00	8.38	-1.72
object/tangible/poi/theater/poi_mob_spawner.iff	-5.82	0.00	5.38	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	4.10	0.00	5.74	0.00
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	-4.62	0.00	-3.00	-120.89
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	-5.18	0.00	-5.33	-104.28
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	2.06	0.00	-3.44	151.26
object/static/structure/naboo/gungan_wall_ruined_lg_s01.iff	0.00	0.00	0.13	104.32
object/static/item/item_container_inorganic_gas.iff	0.13	0.00	-6.98	-31.51
object/static/item/item_container_inorganic_chemicals.iff	-0.42	0.00	-7.87	13.75
object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	-1.84	0.00	-5.25	0.00
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	-0.38	0.00	-3.62	112.87
object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	-1.83	0.00	6.24	0.00
