TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/camp/camp_tent_s3.iff	-8.47	0	-1.73	167.3
object/tangible/camp/camp_tent_s4.iff	-0.13	0	8.41	-89.38
object/tangible/camp/camp_tent_s3.iff	8.46	0	-1.67	12.61
object/tangible/terminal/terminal_camp_control.iff	-1.41	0	4.92	-165.77
object/tangible/camp/camp_chair_s2.iff	-1.94	0	4	112.87
object/tangible/camp/camp_chair_s1.iff	3.04	0	-3.26	79.64
object/tangible/camp/camp_chair_s1.iff	3.36	0	-1.78	123.19
object/tangible/camp/camp_chair_s2.iff	1.78	0	4.09	-114.77
object/tangible/camp/camp_chair_s2.iff	-1.35	0	1.86	40.11
