TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/camp/camp_chair_s2.iff	1.7	0	1.99	96.26
object/tangible/camp/camp_chair_s2.iff	-0.51	0	-2.95	77.35
object/tangible/camp/camp_chair_s2.iff	4.63	0	2.58	-116.31
object/tangible/camp/camp_chair_s2.iff	2.38	0	-1.59	-116.31
object/tangible/camp/camp_chair_s2.iff	4.52	0	1.12	-67.61
object/tangible/camp/camp_chair_s2.iff	2.18	0	-3.15	-75.63
object/tangible/camp/camp_chair_s2.iff	-0.5	0	-1.41	111.15
object/static/structure/nobuild/nobuild_32.iff	0	0	0	0
object/static/structure/nobuild/noflora_15.iff	0	0	0	0
