TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_objective_spawner.iff	-0.25	0.00	-2.06	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-10.28	0.00	-0.07	0.00
object/static/structure/naboo/gungan_pillar_ruined_s01.iff	4.49	0.00	6.87	0.00
object/static/structure/naboo/gungan_damaged_wide_arch_s01.iff	-4.01	0.00	6.04	46.41
object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	3.21	0.00	-7.59	60.73
object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	8.03	0.00	0.98	-6.30
object/static/structure/general/camp_tent_s01.iff	5.39	0.00	1.34	-97.40
object/static/structure/general/camp_tent_s01.iff	2.27	0.00	-5.33	-24.06
object/static/structure/general/camp_tent_s01.iff	0.97	0.00	4.46	-161.57
object/static/structure/general/camp_tent_s01.iff	-4.66	0.00	1.26	82.51
object/static/structure/general/camp_tent_s01.iff	-3.27	0.00	-4.87	35.52
object/static/structure/naboo/gungan_cleft_wall_lg_s01.iff	-3.46	0.00	-7.90	-52.71
