TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/endor/endor_tiki_torch.iff	-0.041748	0	-2.12793	65.8901
object/static/structure/general/camp_campfire_logs_smoldering_s01.iff	-3.42725	0	-0.544189	65.8901
object/static/structure/general/camp_cot_s01.iff	-1.58154	0	0.179443	70.4738
object/static/structure/general/camp_cot_s01.iff	-5.3645	0	-1.22827	70.4738
object/static/structure/general/camp_cot_s01.iff	5.81958	0	2.41528	70.4738
object/static/structure/general/campfire_burnt.iff	4.25513	0	1.89355	65.8901
object/building/endor/endor_tiki_torch.iff	4.16675	0	3.93091	65.8901
object/tangible/poi/theater/poi_mob_spawner.iff	-1.82178	0	-3.49463	0
object/tangible/poi/theater/poi_objective_spawner.iff	-2.6748	0	6.81689	0
object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	0.968506	0	-0.412598	158.755
object/static/structure/naboo/gungan_wall_ruined_lg_s01.iff	-1.07129	0	3.33984	68.7549
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-1.99902	0	2.05811	159.855
