TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/general/camp_tent_s01.iff	3.02869	0	-2.4624	-4.58362
object/tangible/poi/theater/poi_mob_spawner.iff	2.89856	0	3.11182	0
object/tangible/poi/theater/poi_objective_spawner.iff	-0.950317	0	0.562256	0.00E+00
object/static/structure/general/camp_tent_s01.iff	-3.50952	0	5.56055	125.478
object/static/structure/general/camp_tent_s01.iff	-6.04858	0	0.296875	73.3384
object/static/structure/general/streetlamp_small_red_style_01.iff	2.05798	0	-0.372314	0
object/static/structure/corellia/corl_power_transformer_s02.iff	-6.1217	0	-10.4343	-40.68
object/static/structure/corellia/corl_power_connector.iff	-1.47058	0	-6.10767	140.375
object/static/structure/corellia/corl_banner_govt_tall_s01.iff	6.50134	0	2.06665	38.9611
object/static/structure/corellia/corl_banner_govt_tall_s01.iff	1.80554	0	5.78784	38.9611
object/static/structure/general/streetlamp_small_red_style_01.iff	-1.43176	0	5.00659	0
object/static/structure/general/streetlamp_small_red_style_01.iff	-3.97083	0	-0.25708	-52.1391
