TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-4.36	0.00	-6.56	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	2.29	0.00	-11.94	0.00
object/static/structure/general/camp_tent_s01.iff	3.51	0.00	-2.01	-35.52
object/static/structure/general/camp_tent_s01.iff	-3.18	0.00	-2.32	31.51
object/static/structure/general/camp_tent_s01.iff	1.81	0.00	6.56	-139.80
object/static/structure/naboo/gungan_cleft_wall_lg_s01.iff	1.52	0.00	9.65	-77.35
object/static/structure/naboo/gungan_wall_ruined_lg_s01.iff	-4.92	0.00	3.87	9.74
object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	1.82	0.00	-5.74	60.73
object/static/structure/naboo/gungan_damaged_wide_arch_s01.iff	6.94	0.00	2.02	0.00
