TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/general/camp_tent_s01.iff	-3.19604	-0.244419	1.83618	45
object/static/structure/general/camp_tent_s01.iff	-3.91626	-0.244419	8.67603	135
object/static/structure/general/camp_stool_short_s01.iff	-1.0791	-0.244419	6.53442	0
object/static/structure/general/camp_stool_short_s01.iff	-0.29248	-0.244419	4.14233	0
object/tangible/poi/theater/poi_mob_spawner.iff	-3.47925	-0.244419	4.97925	0
object/tangible/poi/theater/poi_objective_spawner.iff	5.00342	-0.244419	-4.85596	0
object/static/structure/corellia/corl_power_arial_prime.iff	0.161621	4.64395	-8.79883	0
object/static/structure/corellia/corl_power_bubble_node.iff	6.71167	-0.244419	-8.64136	0
object/static/structure/tatooine/shed_junkshop_watto.iff	0.0563965	-0.244419	-8.61646	0
object/static/structure/general/campfire_fresh.iff	-0.0947266	-0.244419	5.61328	0
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-2.57935	-0.244419	-3.96509	59.0147
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-1.74634	-0.244419	-3.46753	107.143
