TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	2.82	0.00	-5.73	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-0.23	0.00	1.65	0.00
object/static/flora/flora_tree_rori_mkpodtree.iff	-13.02	0.00	0.88	-71.05
object/static/flora/flora_tree_rori_mkpodtree.iff	7.80	0.00	2.39	0.00
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	17.69	0.00	-7.36	132.93
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	-1.75	0.00	-18.84	-93.97
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	14.22	0.00	18.02	120.89
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	-5.89	0.00	10.44	-98.55
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	-19.64	0.00	-0.74	30.94
object/static/structure/naboo/gungan_wall_ruined_lg_s01.iff	14.47	0.00	12.25	-90.53
object/static/structure/naboo/gungan_wall_ruined_lg_s02.iff	6.39	0.00	5.09	180.00
object/static/structure/general/prp_junk_s3.iff	-11.22	0.00	-8.69	60.73
object/static/structure/general/prp_junk_s4.iff	-16.54	1.04	4.95	53.29
object/static/structure/general/prp_junk_s7.iff	17.86	0.00	1.80	-67.04
