TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_objective_spawner.iff	-12.229	0	-0.685791	0
object/tangible/poi/theater/poi_mob_spawner.iff	1.91797	0	-0.876709	0
object/path_waypoint/path_waypoint.iff	-20.762	0	13.9397	0
object/static/structure/general/camp_campfire_logs_fresh_s01.iff	0.24292	0	2.00635	0
object/static/structure/general/camp_stool_tall_s01.iff	-0.818604	0	0.551025	0
object/static/structure/general/camp_stool_tall_s01.iff	1.88965	0	1.7644	0
object/static/structure/general/banner_rebel_style_01.iff	4.43066	0	-7.6731	-16.0428
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-4.37964	0	-6.02466	-166.158
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	9.98364	0	-0.635986	134.255
