TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-3.54346	-0.0298662	-4.03149	0
object/tangible/poi/theater/poi_objective_spawner.iff	3.77136	0.00175667	-4.04321	0
object/tangible/furniture/modern/rug_oval_sml_s01.iff	0.11084	0.00175667	-5.28735	0
object/tangible/furniture/modern/rug_oval_sml_s01.iff	4.08496	0.00175667	0.195801	9.00E+01
object/tangible/furniture/modern/rug_oval_sml_s01.iff	-3.91504	0.00175667	0.195801	9.00E+01
object/tangible/furniture/modern/rug_oval_sml_s01.iff	0.11084	0.00175667	5.71265	0
object/static/structure/general/camp_tent_s01.iff	-7.67322	0.00175667	0.226318	90
object/static/structure/general/camp_tent_s01.iff	7.98083	0.00175667	0.202881	-90
object/static/structure/general/camp_tent_s01.iff	0.0947266	0.00175667	-9.13989	-4.47E-05
object/static/structure/general/camp_tent_s01.iff	0.114014	0.00175667	9.71802	180
object/static/structure/general/campfire_fresh.iff	0.263062	0.00175667	0.187012	0
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	2.66003	0.00175667	9.01831	2.35E+01
