TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/general/camp_cot_s01.iff	-2.94507	-0.0390639	2.35059	-90
object/static/structure/general/camp_cot_s01.iff	0.554688	-0.0390639	2.31885	-90
object/weapon/ranged/heavy/heavy_rocket_launcher.iff	-2.86011	0.308788	4.67114	0
object/tangible/poi/theater/poi_objective_spawner.iff	1.15186	-0.0390639	5.16064	0
object/tangible/poi/theater/poi_mob_spawner.iff	-0.802979	-0.0390639	-5.1626	0
object/static/structure/general/camp_cot_s01.iff	-1.20679	-0.0390639	2.33154	-90
object/static/structure/tatooine/jawa/tent_jawa_01_med.iff	-0.709229	-0.0390639	3.59082	-90
object/static/structure/general/campfire_fresh.iff	-0.800293	-0.0390639	-1.05273	0
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-2.50854	-0.0390639	4.62109	-45.2637
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-2.96289	-0.0390639	4.98657	-11.4592
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-2.67603	0.277165	4.81665	-125.523
