TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/factory/factory_crate_weapon.iff	2.22046	-0.00511742	1.4856	-89.9998
object/tangible/poi/object/droid_head.iff	7.11353	-0.00511742	-1.34595	0
object/static/structure/general/camp_tent_s01.iff	14.3225	-0.00511742	0.631836	-90
object/static/structure/general/campfire_logs_burnt.iff	9.81714	-0.00511742	0.711426	-90
object/tangible/poi/theater/poi_mob_spawner.iff	6.28442	-0.00511742	2.33447	-90
object/tangible/poi/theater/poi_objective_spawner.iff	6.51343	-0.00511742	-5.27319	-90
object/static/structure/general/camp_tent_s01.iff	1.83691	-0.00511742	3.97974	90
object/building/military/pirate_outpost.iff	-9.03345	-0.00511742	-5.63037	0
object/tangible/poi/object/droid_head.iff	-1.92847	-0.00511742	5.64282	0
object/tangible/poi/object/droid_head.iff	-21.6545	-0.00511742	4.17896	0
object/static/installation/mockup_mining_liquid_moisture_harvester.iff	14.5403	0.168884	-6.53198	0
object/static/structure/general/atst_debris_01.iff	11.0413	-0.00511742	3.96802	-90
object/static/structure/general/atst_destroyed.iff	10.6897	-0.00511742	-2.98608	-45
object/static/structure/general/debris_deathstar_large_tube.iff	9.65552	-0.00511742	-7.89209	0
object/static/structure/general/debris_deathstar_small_chunk.iff	-10.3938	-0.00511742	11.9973	0
object/static/structure/general/prp_engine.iff	-0.566162	-0.00511742	8.92847	-135
object/static/structure/general/prp_junk_s4.iff	1.69751	-0.00511742	-6.61621	0
object/static/structure/general/prp_junk_s5.iff	-21.8198	-0.00511742	-2.58569	0
object/static/structure/general/poi_all_corral_half_64x64_s04.iff	-2.67334	-0.00511742	-13.9995	-180
