TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/military/mun_all_military_tower_impl_guard_s01.iff	6.58	0.00	-1.03	0.00
object/building/military/mun_all_military_tower_impl_guard_s01.iff	-6.24	0.00	-0.85	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	0.02	0.00	-6.64	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	9.12	0.00	-6.18	0.00
object/static/structure/general/camp_tent_s01.iff	-9.34	0.00	-9.75	63.60
object/static/structure/general/camp_tent_s01.iff	-6.46	0.00	-15.35	29.22
object/static/structure/general/camp_tent_s01.iff	0.92	0.00	-17.04	-0.57
object/static/structure/general/camp_tent_s01.iff	7.17	0.00	-15.01	-28.65
object/static/structure/general/camp_tent_s01.iff	10.07	0.00	-9.94	-50.42
object/static/structure/tatooine/debris_tatt_crate_1.iff	-8.23	0.00	-4.57	88.81
object/static/structure/tatooine/debris_tatt_crate_1.iff	-8.43	0.00	-5.24	-89.95
